i,j,value
28,-25,-0.000164308
28,-24,-0.000211103
28,-23,-0.000267015
28,-22,-0.000333147
28,-21,-0.000410482
28,-20,-0.000499826
28,-19,-0.000601738
28,-18,-0.000716474
28,-17,-0.000843922
28,-16,-0.000983557
28,-15,-0.0011344
28,-14,-0.00129499
28,-13,-0.00146342
28,-12,-0.00163729
28,-11,-0.00181383
28,-10,-0.00198993
28,-9,-0.00216223
28,-8,-0.00232724
28,-7,-0.00248147
28,-6,-0.00262152
28,-5,-0.00274426
28,-4,-0.00284691
28,-3,-0.00292716
28,-2,-0.00298324
28,-1,-0.00301403
28,0,-0.00301903
28,1,-0.00299843
28,2,-0.00295305
28,3,-0.00288429
28,4,-0.0027941
28,5,-0.00268485
28,6,-0.00255927
28,7,-0.00242028
28,8,-0.00227097
28,9,-0.00211441
28,10,-0.00195361
28,11,-0.0017914
28,12,-0.00163037
28,13,-0.00147282
28,14,-0.00132072
28,15,-0.00117569
28,16,-0.00103898
28,17,-0.000911492
28,18,-0.000793775
28,19,-0.00068608
28,20,-0.000588369
28,21,-0.000500355
28,22,-0.000421538
28,23,-0.000351236
28,24,-0.00028862
28,25,-0.000232742
28,26,-0.000182556
28,27,-0.000136944
28,28,-9.47296e-05
28,29,-5.46944e-05
28,30,-1.55901e-05
28,31,0
29,-31,0
29,-30,-1.61964e-05
29,-29,-2.75783e-05
29,-28,-4.09744e-05
29,-27,-5.70398e-05
29,-26,-7.64576e-05
29,-25,-9.99306e-05
29,-24,-0.000128166
29,-23,-0.000161854
29,-22,-0.000201643
29,-21,-0.000248107
29,-20,-0.00030171
29,-19,-0.000362769
29,-18,-0.000431421
29,-17,-0.000507579
29,-16,-0.000590914
29,-15,-0.000680824
29,-14,-0.000776432
29,-13,-0.000876577
29,-12,-0.000979839
29,-11,-0.00108456
29,-10,-0.00118889
29,-9,-0.00129083
29,-8,-0.00138833
29,-7,-0.00147932
29,-6,-0.00156181
29,-5,-0.00163395
29,-4,-0.00169411
29,-3,-0.00174095
29,-2,-0.00177344
29,-1,-0.00179094
29,0,-0.00179317
29,1,-0.00178026
29,2,-0.00175271
29,3,-0.00171137
29,4,-0.0016574
29,5,-0.00159221
29,6,-0.00151742
29,7,-0.00143476
29,8,-0.00134604
29,9,-0.0012531
29,10,-0.0011577
29,11,-0.00106151
29,12,-0.000966061
29,13,-0.000872702
29,14,-0.000782595
29,15,-0.000696687
29,16,-0.000615714
29,17,-0.000540202
29,18,-0.000470476
29,19,-0.000406677
29,20,-0.00034878
29,21,-0.00029661
29,22,-0.000249868
29,23,-0.000208147
29,24,-0.000170953
29,25,-0.000137721
29,26,-0.000107827
29,27,-8.06044e-05
29,28,-5.53526e-05
29,29,-3.13447e-05
29,30,-7.83616e-06
29,31,0
30,-31,0
30,-30,-6.57867e-06
30,-29,-1.05625e-05
30,-28,-1.52862e-05
30,-27,-2.09704e-05
30,-26,-2.78445e-05
30,-25,-3.61428e-05
30,-24,-4.60988e-05
30,-23,-5.7938e-05
30,-22,-7.18686e-05
30,-21,-8.80699e-05
30,-20,-0.000106681
30,-19,-0.000127789
30,-18,-0.000151416
30,-17,-0.000177506
30,-16,-0.000205922
30,-15,-0.000236434
30,-14,-0.00026872
30,-13,-0.000302364
30,-12,-0.00033687
30,-11,-0.000371664
30,-10,-0.000406114
30,-9,-0.000439551
30,-8,-0.000471287
30,-7,-0.000500642
30,-6,-0.000526969
30,-5,-0.000549675
30,-4,-0.00056825
30,-3,-0.000582281
30,-2,-0.000591466
30,-1,-0.000595632
30,0,-0.000594732
30,1,-0.000588848
30,2,-0.000578184
30,3,-0.000563058
30,4,-0.000543883
30,5,-0.000521151
30,6,-0.000495413
30,7,-0.000467257
30,8,-0.000437288
30,9,-0.000406107
30,10,-0.000374291
30,11,-0.000342381
30,12,-0.000310867
30,13,-0.000280177
30,14,-0.000250674
30,15,-0.000222649
30,16,-0.000196326
30,17,-0.000171855
30,18,-0.000149326
30,19,-0.000128766
30,20,-0.000110151
30,21,-9.34078e-05
30,22,-7.8426e-05
30,23,-6.50603e-05
30,24,-5.31383e-05
30,25,-4.24652e-05
30,26,-3.28291e-05
30,27,-2.40043e-05
30,28,-1.57546e-05
30,29,-7.83616e-06
30,30,-0
30,31,0
31,-31,0
31,-30,0
31,-29,0
31,-28,0
31,-27,0
31,-26,0
31,-25,0
31,-24,0
31,-23,0
31,-22,0
31,-21,0
31,-20,0
31,-19,0
31,-18,0
31,-17,0
31,-16,0
31,-15,0
31,-14,0
31,-13,0
31,-12,0
31,-11,0
31,-10,0
31,-9,0
31,-8,0
31,-7,0
31,-6,0
31,-5,0
31,-4,0
31,-3,0
31,-2,0
31,-1,0
31,0,0
31,1,0
31,2,0
31,3,0
31,4,0
31,5,0
31,6,0
31,7,0
31,8,0
31,9,0
31,10,0
31,11,0
31,12,0
31,13,0
31,14,0
31,15,0
31,16,0
31,17,0
31,18,0
31,19,0
31,20,0
31,21,0
31,22,0
31,23,0
31,24,0
31,25,0
31,26,0
31,27,0
31,28,0
31,29,0
31,30,0
31,31,0
